URI|PROPERTY|ENGLISH
http://snomed.info/id/309932005|http://www.w3.org/2004/02/skos/core#altLabel|Sexually transmittable diseases department
http://snomed.info/id/309933000|http://www.w3.org/2004/02/skos/core#prefLabel|Care of the elderly department
http://snomed.info/id/309933000|http://www.w3.org/2004/02/skos/core#altLabel|Geriatric medicine department
http://snomed.info/id/309934006|http://www.w3.org/2004/02/skos/core#prefLabel|Infectious diseases department
http://snomed.info/id/309935007|http://www.w3.org/2004/02/skos/core#prefLabel|Medical ophthalmology department
http://snomed.info/id/309936008|http://www.w3.org/2004/02/skos/core#prefLabel|Nephrology department
http://snomed.info/id/309937004|http://www.w3.org/2004/02/skos/core#prefLabel|Neurology department
http://snomed.info/id/309938009|http://www.w3.org/2004/02/skos/core#prefLabel|Nuclear medicine department
http://snomed.info/id/309939001|http://www.w3.org/2004/02/skos/core#prefLabel|Palliative care department
http://snomed.info/id/309940004|http://www.w3.org/2004/02/skos/core#prefLabel|Rehabilitation department
http://snomed.info/id/309941000|http://www.w3.org/2004/02/skos/core#prefLabel|Rheumatology department
http://snomed.info/id/309942007|http://www.w3.org/2004/02/skos/core#prefLabel|Obstetrics and gynaecology department
http://snomed.info/id/309943002|http://www.w3.org/2004/02/skos/core#prefLabel|Gynaecology department
http://snomed.info/id/309944008|http://www.w3.org/2004/02/skos/core#prefLabel|Obstetrics department
http://snomed.info/id/309945009|http://www.w3.org/2004/02/skos/core#prefLabel|Paediatric department
http://snomed.info/id/309946005|http://www.w3.org/2004/02/skos/core#prefLabel|Special care baby unit
http://snomed.info/id/309946005|http://www.w3.org/2004/02/skos/core#altLabel|SCBU - Special care baby unit
http://snomed.info/id/309947001|http://www.w3.org/2004/02/skos/core#prefLabel|Paediatric neurology department
http://snomed.info/id/309948006|http://www.w3.org/2004/02/skos/core#prefLabel|Paediatric oncology department
http://snomed.info/id/309949003|http://www.w3.org/2004/02/skos/core#prefLabel|Pain management department
http://snomed.info/id/309950003|http://www.w3.org/2004/02/skos/core#prefLabel|Pathology department
http://snomed.info/id/309951004|http://www.w3.org/2004/02/skos/core#prefLabel|Blood transfusion department
http://snomed.info/id/309952006|http://www.w3.org/2004/02/skos/core#prefLabel|Chemical pathology department
http://snomed.info/id/309952006|http://www.w3.org/2004/02/skos/core#altLabel|Clinical biochemistry department
http://snomed.info/id/309953001|http://www.w3.org/2004/02/skos/core#prefLabel|General pathology department
http://snomed.info/id/309954007|http://www.w3.org/2004/02/skos/core#prefLabel|Haematology department
http://snomed.info/id/309956009|http://www.w3.org/2004/02/skos/core#prefLabel|Medical microbiology department
http://snomed.info/id/309957000|http://www.w3.org/2004/02/skos/core#prefLabel|Neuropathology department
http://snomed.info/id/309958005|http://www.w3.org/2004/02/skos/core#prefLabel|Psychiatry department
http://snomed.info/id/309959002|http://www.w3.org/2004/02/skos/core#prefLabel|Child and adolescent psychiatry department
http://snomed.info/id/309960007|http://www.w3.org/2004/02/skos/core#prefLabel|Forensic psychiatry department
http://snomed.info/id/309961006|http://www.w3.org/2004/02/skos/core#prefLabel|Psychogeriatric department
http://snomed.info/id/309961006|http://www.w3.org/2004/02/skos/core#altLabel|Elderly mentally ill department
http://snomed.info/id/309961006|http://www.w3.org/2004/02/skos/core#altLabel|Old age psychiatry department
http://snomed.info/id/309963009|http://www.w3.org/2004/02/skos/core#prefLabel|Rehabilitation psychiatry department
http://snomed.info/id/309964003|http://www.w3.org/2004/02/skos/core#prefLabel|Radiology department
http://snomed.info/id/309965002|http://www.w3.org/2004/02/skos/core#prefLabel|Occupational health department
http://snomed.info/id/309966001|http://www.w3.org/2004/02/skos/core#prefLabel|Stroke unit
http://snomed.info/id/309967005|http://www.w3.org/2004/02/skos/core#prefLabel|Surgical department
http://snomed.info/id/309968000|http://www.w3.org/2004/02/skos/core#prefLabel|Breast surgery department
http://snomed.info/id/309969008|http://www.w3.org/2004/02/skos/core#prefLabel|Cardiothoracic surgery department
http://snomed.info/id/309970009|http://www.w3.org/2004/02/skos/core#prefLabel|Thoracic surgery department
http://snomed.info/id/309971008|http://www.w3.org/2004/02/skos/core#prefLabel|Cardiac surgery department
http://snomed.info/id/309972001|http://www.w3.org/2004/02/skos/core#prefLabel|Dental surgery department
http://snomed.info/id/309973006|http://www.w3.org/2004/02/skos/core#prefLabel|General dental surgery department
http://snomed.info/id/309974000|http://www.w3.org/2004/02/skos/core#prefLabel|Oral surgery department
http://snomed.info/id/309974000|http://www.w3.org/2004/02/skos/core#altLabel|Maxillofacial surgery department
http://snomed.info/id/309975004|http://www.w3.org/2004/02/skos/core#prefLabel|Orthodontics department
http://snomed.info/id/309976003|http://www.w3.org/2004/02/skos/core#prefLabel|Paediatric dentistry department
http://snomed.info/id/309977007|http://www.w3.org/2004/02/skos/core#prefLabel|Restorative dentistry department
http://snomed.info/id/309978002|http://www.w3.org/2004/02/skos/core#prefLabel|Ear, nose and throat department
http://snomed.info/id/309978002|http://www.w3.org/2004/02/skos/core#altLabel|ENT department
http://snomed.info/id/309978002|http://www.w3.org/2004/02/skos/core#altLabel|Otorhinolaryngology department
http://snomed.info/id/309979005|http://www.w3.org/2004/02/skos/core#prefLabel|Endocrine surgery department
http://snomed.info/id/309980008|http://www.w3.org/2004/02/skos/core#prefLabel|Gastrointestinal surgery department
http://snomed.info/id/309981007|http://www.w3.org/2004/02/skos/core#prefLabel|General gastrointestinal surgery department
http://snomed.info/id/309982000|http://www.w3.org/2004/02/skos/core#prefLabel|Upper gastrointestinal surgery department
http://snomed.info/id/309983005|http://www.w3.org/2004/02/skos/core#prefLabel|Colorectal surgery department
http://snomed.info/id/309984004|http://www.w3.org/2004/02/skos/core#prefLabel|General surgical department
http://snomed.info/id/309985003|http://www.w3.org/2004/02/skos/core#prefLabel|Hand surgery department
http://snomed.info/id/309986002|http://www.w3.org/2004/02/skos/core#prefLabel|Hepatobiliary surgical department
http://snomed.info/id/309987006|http://www.w3.org/2004/02/skos/core#prefLabel|Neurosurgical department
http://snomed.info/id/309988001|http://www.w3.org/2004/02/skos/core#prefLabel|Ophthalmology department
http://snomed.info/id/309989009|http://www.w3.org/2004/02/skos/core#prefLabel|Orthopaedic department
http://snomed.info/id/309990000|http://www.w3.org/2004/02/skos/core#prefLabel|Pancreatic surgery department
http://snomed.info/id/309991001|http://www.w3.org/2004/02/skos/core#prefLabel|Paediatric surgical department
http://snomed.info/id/309992008|http://www.w3.org/2004/02/skos/core#prefLabel|Plastic surgery department
http://snomed.info/id/309993003|http://www.w3.org/2004/02/skos/core#prefLabel|Surgical transplant department
http://snomed.info/id/309994009|http://www.w3.org/2004/02/skos/core#prefLabel|Trauma surgery department
http://snomed.info/id/309995005|http://www.w3.org/2004/02/skos/core#prefLabel|Urology department
http://snomed.info/id/309996006|http://www.w3.org/2004/02/skos/core#prefLabel|Vascular surgery department
http://snomed.info/id/309997002|http://www.w3.org/2004/02/skos/core#prefLabel|Young disabled unit
http://snomed.info/id/309998007|http://www.w3.org/2004/02/skos/core#prefLabel|Day ward
http://snomed.info/id/309999004|http://www.w3.org/2004/02/skos/core#prefLabel|Warden controlled accommodation
http://snomed.info/id/310203004|http://www.w3.org/2004/02/skos/core#prefLabel|Paediatric Accident and Emergency department
http://snomed.info/id/310204005|http://www.w3.org/2004/02/skos/core#prefLabel|Ophthalmology Accident and Emergency department
http://snomed.info/id/310204005|http://www.w3.org/2004/02/skos/core#altLabel|Eye casualty
http://snomed.info/id/310205006|http://www.w3.org/2004/02/skos/core#prefLabel|Private residential home
http://snomed.info/id/310206007|http://www.w3.org/2004/02/skos/core#prefLabel|Private nursing home
http://snomed.info/id/310207003|http://www.w3.org/2004/02/skos/core#prefLabel|Sheltered housing
http://snomed.info/id/310390009|http://www.w3.org/2004/02/skos/core#prefLabel|Hospital clinic
http://snomed.info/id/310391008|http://www.w3.org/2004/02/skos/core#prefLabel|Community clinic
http://snomed.info/id/310464005|http://www.w3.org/2004/02/skos/core#prefLabel|Physiotherapy department
http://snomed.info/id/31154006|http://www.w3.org/2004/02/skos/core#prefLabel|Prepaid private physicians' group office
http://snomed.info/id/31154006|http://www.w3.org/2004/02/skos/core#altLabel|Prepaid private physicians' group clinic
http://snomed.info/id/311762001|http://www.w3.org/2004/02/skos/core#prefLabel|Mainstream school
http://snomed.info/id/311763006|http://www.w3.org/2004/02/skos/core#prefLabel|Playgroup
http://snomed.info/id/31628002|http://www.w3.org/2004/02/skos/core#prefLabel|Hospital-based outpatient family medicine clinic
http://snomed.info/id/32074000|http://www.w3.org/2004/02/skos/core#prefLabel|Long term care hospital
http://snomed.info/id/32074000|http://www.w3.org/2004/02/skos/core#altLabel|Long stay hospital
http://snomed.info/id/32193000|http://www.w3.org/2004/02/skos/core#prefLabel|Free-standing immunology clinic
http://snomed.info/id/32193000|http://www.w3.org/2004/02/skos/core#altLabel|Free-standing allergy clinic
http://snomed.info/id/33022008|http://www.w3.org/2004/02/skos/core#prefLabel|Hospital-based outpatient department
http://snomed.info/id/33022008|http://www.w3.org/2004/02/skos/core#altLabel|Hospital outpatients department
http://snomed.info/id/33022008|http://www.w3.org/2004/02/skos/core#altLabel|Hospital-based outpatient clinic
http://snomed.info/id/33022008|http://www.w3.org/2004/02/skos/core#altLabel|OPD - Outpatients department
http://snomed.info/id/331006|http://www.w3.org/2004/02/skos/core#prefLabel|Hospital-based outpatient rheumatology clinic
http://snomed.info/id/34261000087105|http://www.w3.org/2004/02/skos/core#prefLabel|Dispatch location
http://snomed.info/id/34271000087101|http://www.w3.org/2004/02/skos/core#prefLabel|General hospital
http://snomed.info/id/34291000087102|http://www.w3.org/2004/02/skos/core#prefLabel|Home office
http://snomed.info/id/34304006|http://www.w3.org/2004/02/skos/core#prefLabel|Burn center
http://snomed.info/id/34321000087109|http://www.w3.org/2004/02/skos/core#prefLabel|Multidisciplinary professional practice
http://snomed.info/id/34381000087105|http://www.w3.org/2004/02/skos/core#prefLabel|Satellite clinic
http://snomed.info/id/34391000087107|http://www.w3.org/2004/02/skos/core#prefLabel|Single-disciplinary professional practice
http://snomed.info/id/34391000087107|http://www.w3.org/2004/02/skos/core#altLabel|Unidisciplinary professional practice
http://snomed.info/id/35313001|http://www.w3.org/2004/02/skos/core#prefLabel|Skilled nursing facility, level 4 care
http://snomed.info/id/35971002|http://www.w3.org/2004/02/skos/core#prefLabel|Ambulatory care site
http://snomed.info/id/360957003|http://www.w3.org/2004/02/skos/core#prefLabel|Hospital-based outpatient allergy clinic
http://snomed.info/id/360966004|http://www.w3.org/2004/02/skos/core#prefLabel|Hospital-based outpatient immunology clinic
http://snomed.info/id/36125001|http://www.w3.org/2004/02/skos/core#prefLabel|Trauma center
http://snomed.info/id/36293008|http://www.w3.org/2004/02/skos/core#prefLabel|Hospital-based outpatient pain clinic
http://snomed.info/id/36490008|http://www.w3.org/2004/02/skos/core#prefLabel|Free-standing general surgery clinic
http://snomed.info/id/3729002|http://www.w3.org/2004/02/skos/core#prefLabel|Hospital-based outpatient paediatric clinic
http://snomed.info/id/37546005|http://www.w3.org/2004/02/skos/core#prefLabel|Hospital-based outpatient rehabilitation clinic
http://snomed.info/id/37550003|http://www.w3.org/2004/02/skos/core#prefLabel|Hospital-based outpatient dermatology clinic
http://snomed.info/id/3768009|http://www.w3.org/2004/02/skos/core#prefLabel|Free-standing haematology clinic
http://snomed.info/id/38238005|http://www.w3.org/2004/02/skos/core#prefLabel|Hospital-based outpatient neurology clinic
http://snomed.info/id/38426004|http://www.w3.org/2004/02/skos/core#prefLabel|Treatment center for emotionally disturbed children
http://snomed.info/id/39176004|http://www.w3.org/2004/02/skos/core#prefLabel|Aeroplane-based care
http://snomed.info/id/39216000|http://www.w3.org/2004/02/skos/core#prefLabel|School infirmary
http://snomed.info/id/39216000|http://www.w3.org/2004/02/skos/core#altLabel|School clinic
http://snomed.info/id/39350007|http://www.w3.org/2004/02/skos/core#prefLabel|Private physicians' group office
http://snomed.info/id/39350007|http://www.w3.org/2004/02/skos/core#altLabel|Medical clinic
http://snomed.info/id/394573001|http://www.w3.org/2004/02/skos/core#prefLabel|Maternity clinic
http://snomed.info/id/394574007|http://www.w3.org/2004/02/skos/core#prefLabel|Antenatal clinic
http://snomed.info/id/394575008|http://www.w3.org/2004/02/skos/core#prefLabel|Postnatal clinic
http://snomed.info/id/394759007|http://www.w3.org/2004/02/skos/core#prefLabel|Independent provider site
http://snomed.info/id/394761003|http://www.w3.org/2004/02/skos/core#prefLabel|GP practice site
http://snomed.info/id/394761003|http://www.w3.org/2004/02/skos/core#altLabel|General practitioner (GP) practice site
http://snomed.info/id/394761003|http://www.w3.org/2004/02/skos/core#altLabel|General practitioner practice site
http://snomed.info/id/394777002|http://www.w3.org/2004/02/skos/core#prefLabel|Health encounter sites
http://snomed.info/id/394778007|http://www.w3.org/2004/02/skos/core#prefLabel|Client's or patient's home
http://snomed.info/id/394778007|http://www.w3.org/2004/02/skos/core#altLabel|Subject's home
http://snomed.info/id/394783004|http://www.w3.org/2004/02/skos/core#prefLabel|Group home managed by local authority
http://snomed.info/id/394784005|http://www.w3.org/2004/02/skos/core#prefLabel|Group home managed by voluntary or private agents
http://snomed.info/id/394789000|http://www.w3.org/2004/02/skos/core#prefLabel|Day center managed by local authority
http://snomed.info/id/394790009|http://www.w3.org/2004/02/skos/core#prefLabel|Day center managed by voluntary or private agents
http://snomed.info/id/394794000|http://www.w3.org/2004/02/skos/core#prefLabel|Health clinic managed by voluntary or private agents
http://snomed.info/id/394797007|http://www.w3.org/2004/02/skos/core#prefLabel|Resource center managed by local authority
http://snomed.info/id/394798002|http://www.w3.org/2004/02/skos/core#prefLabel|Resource centre managed by voluntary or private agents
http://snomed.info/id/394865001|http://www.w3.org/2004/02/skos/core#prefLabel|Joint consultant clinic
http://snomed.info/id/39750005|http://www.w3.org/2004/02/skos/core#prefLabel|Free-standing pain clinic
http://snomed.info/id/397771005|http://www.w3.org/2004/02/skos/core#prefLabel|High dependency unit
http://snomed.info/id/397771005|http://www.w3.org/2004/02/skos/core#altLabel|HDU - High dependency unit
http://snomed.info/id/397872006|http://www.w3.org/2004/02/skos/core#prefLabel|Preoperative screening clinic
http://snomed.info/id/397983003|http://www.w3.org/2004/02/skos/core#prefLabel|Preoperative holding area
http://snomed.info/id/398070004|http://www.w3.org/2004/02/skos/core#prefLabel|State
http://snomed.info/id/398156002|http://www.w3.org/2004/02/skos/core#prefLabel|Medical or surgical floor
http://snomed.info/id/398161000|http://www.w3.org/2004/02/skos/core#prefLabel|Postoperative anaesthesia care unit
http://snomed.info/id/398161000|http://www.w3.org/2004/02/skos/core#altLabel|PACU
http://snomed.info/id/398161000|http://www.w3.org/2004/02/skos/core#altLabel|Recovery room
http://snomed.info/id/39913001|http://www.w3.org/2004/02/skos/core#prefLabel|Residential school infirmary
http://snomed.info/id/39913001|http://www.w3.org/2004/02/skos/core#altLabel|Residential school clinic
http://snomed.info/id/404821007|http://www.w3.org/2004/02/skos/core#prefLabel|Psychiatric intensive care unit
http://snomed.info/id/405269005|http://www.w3.org/2004/02/skos/core#prefLabel|Neonatal intensive care unit
http://snomed.info/id/405269005|http://www.w3.org/2004/02/skos/core#altLabel|NICU
http://snomed.info/id/405606005|http://www.w3.org/2004/02/skos/core#prefLabel|Labor and delivery unit
http://snomed.info/id/405607001|http://www.w3.org/2004/02/skos/core#prefLabel|Ambulatory surgery center
http://snomed.info/id/405607001|http://www.w3.org/2004/02/skos/core#altLabel|Outpatient surgery center
http://snomed.info/id/405607001|http://www.w3.org/2004/02/skos/core#altLabel|Outpatient surgery centre
http://snomed.info/id/405607001|http://www.w3.org/2004/02/skos/core#altLabel|Same day surgery center
http://snomed.info/id/405607001|http://www.w3.org/2004/02/skos/core#altLabel|Same day surgery centre
http://snomed.info/id/405608006|http://www.w3.org/2004/02/skos/core#prefLabel|Academic medical center
http://snomed.info/id/405608006|http://www.w3.org/2004/02/skos/core#altLabel|Teaching hospital
http://snomed.info/id/409518000|http://www.w3.org/2004/02/skos/core#prefLabel|Mass casualty setting
http://snomed.info/id/409519008|http://www.w3.org/2004/02/skos/core#prefLabel|Contained casualty setting
http://snomed.info/id/409545004|http://www.w3.org/2004/02/skos/core#prefLabel|Hot zone
http://snomed.info/id/409545004|http://www.w3.org/2004/02/skos/core#altLabel|Contamination zone
http://snomed.info/id/409545004|http://www.w3.org/2004/02/skos/core#altLabel|Exclusion zone
http://snomed.info/id/409546003|http://www.w3.org/2004/02/skos/core#prefLabel|Warm zone
http://snomed.info/id/409546003|http://www.w3.org/2004/02/skos/core#altLabel|Contamination reduction zone
http://snomed.info/id/409547007|http://www.w3.org/2004/02/skos/core#prefLabel|Cold zone
http://snomed.info/id/409547007|http://www.w3.org/2004/02/skos/core#altLabel|Uncontaminated zone
http://snomed.info/id/409685000|http://www.w3.org/2004/02/skos/core#prefLabel|Hospital decontamination room
http://snomed.info/id/409688003|http://www.w3.org/2004/02/skos/core#prefLabel|Hospital isolation room
http://snomed.info/id/409988000|http://www.w3.org/2004/02/skos/core#prefLabel|Sub-Saharan Africa
http://snomed.info/id/413456002|http://www.w3.org/2004/02/skos/core#prefLabel|Adult day care center
http://snomed.info/id/413493008|http://www.w3.org/2004/02/skos/core#prefLabel|American or Canadian football field
http://snomed.info/id/413602004|http://www.w3.org/2004/02/skos/core#prefLabel|Australian Rules Football ground
http://snomed.info/id/413817003|http://www.w3.org/2004/02/skos/core#prefLabel|Child day care center
http://snomed.info/id/413964002|http://www.w3.org/2004/02/skos/core#prefLabel|Delivery suite
http://snomed.info/id/413964002|http://www.w3.org/2004/02/skos/core#altLabel|Delivery room
http://snomed.info/id/414011009|http://www.w3.org/2004/02/skos/core#prefLabel|Dirt road
http://snomed.info/id/414040007|http://www.w3.org/2004/02/skos/core#prefLabel|Divided highway
http://snomed.info/id/414295008|http://www.w3.org/2004/02/skos/core#prefLabel|Freeway on-ramp
http://snomed.info/id/414367005|http://www.w3.org/2004/02/skos/core#prefLabel|Gravel road
http://snomed.info/id/414483006|http://www.w3.org/2004/02/skos/core#prefLabel|Indoor American football arena
http://snomed.info/id/414484000|http://www.w3.org/2004/02/skos/core#prefLabel|Indoor soccer court
http://snomed.info/id/414485004|http://www.w3.org/2004/02/skos/core#prefLabel|Induction room
http://snomed.info/id/414485004|http://www.w3.org/2004/02/skos/core#altLabel|Anaesthetic induction room
http://snomed.info/id/414485004|http://www.w3.org/2004/02/skos/core#altLabel|Anaesthetic room
http://snomed.info/id/414485004|http://www.w3.org/2004/02/skos/core#altLabel|Anesthetic induction room
http://snomed.info/id/414485004|http://www.w3.org/2004/02/skos/core#altLabel|Anesthetic room
http://snomed.info/id/414566000|http://www.w3.org/2004/02/skos/core#prefLabel|Lacrosse field
http://snomed.info/id/415142008|http://www.w3.org/2004/02/skos/core#prefLabel|PACU Phase 1
http://snomed.info/id/415142008|http://www.w3.org/2004/02/skos/core#altLabel|Postanaesthesia care unit Phase 1
http://snomed.info/id/415142008|http://www.w3.org/2004/02/skos/core#altLabel|Postanesthesia care unit Phase 1
http://snomed.info/id/415142008|http://www.w3.org/2004/02/skos/core#altLabel|Postoperative anaesthesia care unit Phase 1
http://snomed.info/id/415142008|http://www.w3.org/2004/02/skos/core#altLabel|Postoperative anesthesia care unit Phase 1
http://snomed.info/id/415143003|http://www.w3.org/2004/02/skos/core#prefLabel|PACU Phase 2
http://snomed.info/id/415143003|http://www.w3.org/2004/02/skos/core#altLabel|Postanaesthesia care unit Phase 2
http://snomed.info/id/415143003|http://www.w3.org/2004/02/skos/core#altLabel|Postanesthesia care unit Phase 2
http://snomed.info/id/415143003|http://www.w3.org/2004/02/skos/core#altLabel|Postoperative anaesthesia care unit Phase 2
http://snomed.info/id/415143003|http://www.w3.org/2004/02/skos/core#altLabel|Postoperative anesthesia care unit Phase 2
http://snomed.info/id/415540007|http://www.w3.org/2004/02/skos/core#prefLabel|Soccer field
http://snomed.info/id/416957006|http://www.w3.org/2004/02/skos/core#prefLabel|Community medical center
http://snomed.info/id/418028002|http://www.w3.org/2004/02/skos/core#prefLabel|Surgical stepdown unit
http://snomed.info/id/418433008|http://www.w3.org/2004/02/skos/core#prefLabel|Surgical intensive care unit
http://snomed.info/id/41844007|http://www.w3.org/2004/02/skos/core#prefLabel|Free-standing geriatric clinic
http://snomed.info/id/41844007|http://www.w3.org/2004/02/skos/core#altLabel|Free-standing gerontology clinic
http://snomed.info/id/418518002|http://www.w3.org/2004/02/skos/core#prefLabel|Dialysis unit
http://snomed.info/id/418649002|http://www.w3.org/2004/02/skos/core#prefLabel|Cardiac stepdown unit
http://snomed.info/id/419390002|http://www.w3.org/2004/02/skos/core#prefLabel|Medical stepdown unit
http://snomed.info/id/419590001|http://www.w3.org/2004/02/skos/core#prefLabel|Stepdown unit
http://snomed.info/id/419590001|http://www.w3.org/2004/02/skos/core#altLabel|Progressive care unit
http://snomed.info/id/419955002|http://www.w3.org/2004/02/skos/core#prefLabel|Residential institution
http://snomed.info/id/420223003|http://www.w3.org/2004/02/skos/core#prefLabel|Paediatric medicine department
http://snomed.info/id/420278009|http://www.w3.org/2004/02/skos/core#prefLabel|New York
http://snomed.info/id/420280003|http://www.w3.org/2004/02/skos/core#prefLabel|Obstetrical stepdown unit
http://snomed.info/id/420391008|http://www.w3.org/2004/02/skos/core#prefLabel|Ohio
http://snomed.info/id/420531007|http://www.w3.org/2004/02/skos/core#prefLabel|River
http://snomed.info/id/420531007|http://www.w3.org/2004/02/skos/core#altLabel|Flowing stream
http://snomed.info/id/420576007|http://www.w3.org/2004/02/skos/core#prefLabel|Virginia
http://snomed.info/id/420626004|http://www.w3.org/2004/02/skos/core#prefLabel|Oklahoma
http://snomed.info/id/420763003|http://www.w3.org/2004/02/skos/core#prefLabel|Pond
http://snomed.info/id/420781000|http://www.w3.org/2004/02/skos/core#prefLabel|Wyoming
http://snomed.info/id/420941001|http://www.w3.org/2004/02/skos/core#prefLabel|Tennessee
http://snomed.info/id/420979006|http://www.w3.org/2004/02/skos/core#prefLabel|New Mexico
http://snomed.info/id/421006007|http://www.w3.org/2004/02/skos/core#prefLabel|West virginia
http://snomed.info/id/421084007|http://www.w3.org/2004/02/skos/core#prefLabel|Lake
http://snomed.info/id/421088005|http://www.w3.org/2004/02/skos/core#prefLabel|North Carolina
http://snomed.info/id/421252009|http://www.w3.org/2004/02/skos/core#prefLabel|North Dakota
http://snomed.info/id/421268003|http://www.w3.org/2004/02/skos/core#prefLabel|Non-tidal river
http://snomed.info/id/421349003|http://www.w3.org/2004/02/skos/core#prefLabel|Inuvik region of Northwest Territories
http://snomed.info/id/421435008|http://www.w3.org/2004/02/skos/core#prefLabel|Vermont
http://snomed.info/id/421441001|http://www.w3.org/2004/02/skos/core#prefLabel|South Carolina
http://snomed.info/id/421509005|http://www.w3.org/2004/02/skos/core#prefLabel|New Jersey
http://snomed.info/id/421541004|http://www.w3.org/2004/02/skos/core#prefLabel|Tidal river
http://snomed.info/id/421638001|http://www.w3.org/2004/02/skos/core#prefLabel|Pennsylvania
http://snomed.info/id/421646000|http://www.w3.org/2004/02/skos/core#prefLabel|Nunavut
http://snomed.info/id/421662006|http://www.w3.org/2004/02/skos/core#prefLabel|Texas
http://snomed.info/id/421672009|http://www.w3.org/2004/02/skos/core#prefLabel|South Dakota
http://snomed.info/id/421676007|http://www.w3.org/2004/02/skos/core#prefLabel|District of Canadian territory
http://snomed.info/id/42168000|http://www.w3.org/2004/02/skos/core#prefLabel|Hospital-based radiotherapy facility
http://snomed.info/id/421753003|http://www.w3.org/2004/02/skos/core#prefLabel|New Hampshire
http://snomed.info/id/421908005|http://www.w3.org/2004/02/skos/core#prefLabel|Washington
http://snomed.info/id/422204001|http://www.w3.org/2004/02/skos/core#prefLabel|Geographic part of Nunavut
http://snomed.info/id/422239001|http://www.w3.org/2004/02/skos/core#prefLabel|Oregon
http://snomed.info/id/422252006|http://www.w3.org/2004/02/skos/core#prefLabel|Rhode Island
http://snomed.info/id/422281007|http://www.w3.org/2004/02/skos/core#prefLabel|Utah
http://snomed.info/id/422798006|http://www.w3.org/2004/02/skos/core#prefLabel|Telemetry unit
http://snomed.info/id/426439001|http://www.w3.org/2004/02/skos/core#prefLabel|Burns intensive care unit
http://snomed.info/id/42665001|http://www.w3.org/2004/02/skos/core#prefLabel|Long term care facility
http://snomed.info/id/42665001|http://www.w3.org/2004/02/skos/core#altLabel|NH - Nursing home
http://snomed.info/id/427695007|http://www.w3.org/2004/02/skos/core#prefLabel|Newborn nursery unit
http://snomed.info/id/427695007|http://www.w3.org/2004/02/skos/core#altLabel|Well baby unit
http://snomed.info/id/427726005|http://www.w3.org/2004/02/skos/core#prefLabel|Wisconsin
http://snomed.info/id/428675004|http://www.w3.org/2004/02/skos/core#prefLabel|Taiwan
http://snomed.info/id/428675004|http://www.w3.org/2004/02/skos/core#altLabel|Republic of China
http://snomed.info/id/428675004|http://www.w3.org/2004/02/skos/core#altLabel|Taiwan, Province of China
http://snomed.info/id/431654006|http://www.w3.org/2004/02/skos/core#prefLabel|Genitourinary medicine clinic
http://snomed.info/id/4322002|http://www.w3.org/2004/02/skos/core#prefLabel|Military field hospital
http://snomed.info/id/43741000|http://www.w3.org/2004/02/skos/core#prefLabel|Site of care
http://snomed.info/id/43741000|http://www.w3.org/2004/02/skos/core#altLabel|Site of health care
http://snomed.info/id/43741000|http://www.w3.org/2004/02/skos/core#altLabel|Treatment site
http://snomed.info/id/439341006|http://www.w3.org/2004/02/skos/core#prefLabel|North Macedonia
http://snomed.info/id/439341006|http://www.w3.org/2004/02/skos/core#altLabel|Macedonia
http://snomed.info/id/439767004|http://www.w3.org/2004/02/skos/core#prefLabel|British Overseas Territories
http://snomed.info/id/440654001|http://www.w3.org/2004/02/skos/core#prefLabel|Inpatient environment
http://snomed.info/id/440655000|http://www.w3.org/2004/02/skos/core#prefLabel|Outpatient environment
http://snomed.info/id/441480003|http://www.w3.org/2004/02/skos/core#prefLabel|Primary care department
http://snomed.info/id/441548002|http://www.w3.org/2004/02/skos/core#prefLabel|Tropical medicine department
http://snomed.info/id/441580000|http://www.w3.org/2004/02/skos/core#prefLabel|Federated States of Micronesia
http://snomed.info/id/441608000|http://www.w3.org/2004/02/skos/core#prefLabel|Marshall Islands
http://snomed.info/id/441608000|http://www.w3.org/2004/02/skos/core#altLabel|Republic of the Marshall Islands
http://snomed.info/id/441609008|http://www.w3.org/2004/02/skos/core#prefLabel|Timor-Leste
http://snomed.info/id/441609008|http://www.w3.org/2004/02/skos/core#altLabel|Democratic Republic of Timor-Leste
http://snomed.info/id/441609008|http://www.w3.org/2004/02/skos/core#altLabel|East Timor
http://snomed.info/id/441648008|http://www.w3.org/2004/02/skos/core#prefLabel|Gibraltar
http://snomed.info/id/441662001|http://www.w3.org/2004/02/skos/core#prefLabel|Diagnostic imaging department
http://snomed.info/id/441670006|http://www.w3.org/2004/02/skos/core#prefLabel|Republic of Serbia
http://snomed.info/id/441950002|http://www.w3.org/2004/02/skos/core#prefLabel|Histopathology department
http://snomed.info/id/441994008|http://www.w3.org/2004/02/skos/core#prefLabel|Medical intensive care unit
http://snomed.info/id/442064002|http://www.w3.org/2004/02/skos/core#prefLabel|Eritrea
http://snomed.info/id/442064002|http://www.w3.org/2004/02/skos/core#altLabel|State of Eritrea
http://snomed.info/id/442066000|http://www.w3.org/2004/02/skos/core#prefLabel|Palau
http://snomed.info/id/442066000|http://www.w3.org/2004/02/skos/core#altLabel|Republic of Palau
http://snomed.info/id/442522008|http://www.w3.org/2004/02/skos/core#prefLabel|Montenegro
http://snomed.info/id/443403007|http://www.w3.org/2004/02/skos/core#prefLabel|Apartment building with elevator access
http://snomed.info/id/443403007|http://www.w3.org/2004/02/skos/core#altLabel|Apartment block with elevator access
